balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path
168,12,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_11_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_11_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_11_00_04.mp4
169,13,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_12_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_12_00_03.mp4
170,13,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_12_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_12_00_03.mp4
171,13,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,12,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_12_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_12_00_04.mp4
172,13,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_12_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_12_00_04.mp4
173,13,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_12_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_12_00_04.mp4
174,13,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_12_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_12_00_04.mp4
175,13,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_12_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_12_00_03.mp4
176,13,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_12_00_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_12_00_04.mp4
177,13,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_12_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_12_00_04.mp4
178,13,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_12_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_12_00_04.mp4
179,13,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_12_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_12_00_04.mp4
180,13,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,12,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_12_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_12_00_04.mp4
181,13,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_12_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_12_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_12_00_04.mp4
182,13,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_12_00_03,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_12_00_03.mp4
183,14,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_13_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_13_00_03.mp4
184,14,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_13_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_13_00_03.mp4
185,14,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,13,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_13_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_13_00_04.mp4
186,14,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_13_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_13_00_04.mp4
187,14,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_13_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_13_00_04.mp4
188,14,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_13_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_13_00_04.mp4
189,14,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_13_00_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_13_00_04.mp4
190,14,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_13_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_13_00_03.mp4
191,14,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_13_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_13_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_13_00_05.mp4
192,14,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_13_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_13_00_04.mp4
193,14,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_13_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_13_00_04.mp4
194,14,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,13,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_13_00_05,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_13_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_13_00_05.mp4
195,14,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_13_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_13_00_04.mp4
196,14,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_13_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_13_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_13_00_04.mp4
197,15,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_14_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_14_00_03.mp4
198,15,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_14_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_14_00_03.mp4
199,15,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,14,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_14_00_02,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_14_00_02.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_14_00_02.mp4
200,15,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_14_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_14_00_04.mp4
201,15,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_14_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_14_00_04.mp4
202,15,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_14_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_14_00_04.mp4
203,15,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_14_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_14_00_03.mp4
204,15,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_14_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_14_00_03.mp4
205,15,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_14_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_14_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_14_00_05.mp4
206,15,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_14_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_14_00_04.mp4
207,15,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_14_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_14_00_04.mp4
208,15,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,14,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_14_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_14_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_14_00_03.mp4
209,15,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_14_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_14_00_04.mp4
210,15,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_14_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_14_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_14_00_04.mp4
211,16,pre,true,MCs-9-and-10,9;10,2026-03-02,2026-03-01,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-01_15_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-01/bumblebox-07_2026-03-01_15_00_03.mp4
212,16,post,true,MCs-9-and-10,9;10,2026-03-02,2026-03-05,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-07_2026-03-05_15_00_03,bumblebox-07,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-9-and-10/2026-03-05/bumblebox-07_2026-03-05_15_00_03.mp4
213,16,post,true,MCs-11-and-12,11;12,2026-03-02,2026-03-05,post_dose_d_plus_3,15,00,exact_hh00,partial_day,bumblebox-19_2026-03-05_15_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_15_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-11-and-12/2026-03-05/bumblebox-19_2026-03-05_15_00_05.mp4
214,16,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_15_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_15_00_04.mp4
215,16,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_15_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_15_00_03.mp4
216,16,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_15_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_15_00_04.mp4
217,16,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_15_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_15_00_03.mp4
218,16,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_15_00_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_15_00_04.mp4
219,16,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_15_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_15_00_03.mp4
220,16,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_15_00_05,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_15_00_05.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_15_00_05.mp4
221,16,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_15_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_15_00_04.mp4
222,16,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,15,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_15_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_15_00_03.mp4
223,16,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_15_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_15_00_04.mp4
224,16,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_15_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_15_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_15_00_04.mp4
